Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,5esJVD8waG9z7hMcBmWmT9xFxHZKMDfZ1ay2w7G7x6Y7NSVBsEN4BQRUvtoAFhJ8PHANzg3BHi1JeDMASJjegZK8,1668838317,2022-11-19T06:11:57,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,7924627.211137,7917126.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,2jipudWg4LUrCV5PrEEkCqEz7wfpkunANMG9MGSy28odoE7pnH4kMnCufSBRYCd6P5yhKKeMnQivba1or8J9ozR5,1668838310,2022-11-19T06:11:50,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13481346.27856284,13480136.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,5RLHzBNsQSwVxVy86hBEhuscvRybkvQzBbSStdnnfBmC1DdnPXpKk8BaZoJC7LDhUsAmLJoLZH4y9Ya5CZi3PkFa,1668838244,2022-11-19T06:10:44,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7507,7932134.211137,7924627.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,3osRyDxZZ5TQ255YGEE3gMAoE9BCn1uqY1WksuP1WuNmXtR4WTPv7rdkHm8b1Ss5kQPXd15PXEthd2QkHi6DvVS9,1668838244,2022-11-19T06:10:44,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1213,13482559.27856284,13481346.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,4qL1PfAttXHnXN3xi2kNNtPq5Kqg3GJ4gXwrV7oKzCJjN5n528utB27QAbUtrnm2vHagX9vvBNB16TqfMow8dgUR,1668838239,2022-11-19T06:10:39,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,7939637.211137,7932134.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,4LyTXrcAisS1GkgP4ixUgCWxd4PQhU5m1UTuTq6G7ir1VS5dBNMfKXB9hHUtdap6syFzKJb4d13SeREQuJ7jhr28,1668838239,2022-11-19T06:10:39,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1223,13483782.27856284,13482559.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,EXpA22arzTzG1cjBDAgPtkDwuyXAuW4M3VTJqn4HQMk8LhZz8oQW51Mo79yxmP2WPK6rVY8woaE4JLj3u2d2rTt,1668838209,2022-11-19T06:10:09,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,7947138.211137,7939637.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,4THf3qXa6nAraUw6rKa5Gz9ArUDLbV4cNEnTLPxV5iZtj9bwHQanj3SA4Jg7Aft2S2bpoVMSo1QdPBHTAPWwr3CN,1668838209,2022-11-19T06:10:09,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13484992.27856284,13483782.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,4rkiiVF1yYjBqy8kk4SGZaBPLAJdZ5fyodKC4EW416vsdFBQPuqPC3Xo93natd8VngJPhqCMDcoeNdfuhsHzE3jf,1668838154,2022-11-19T06:09:14,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7507,7954645.211137,7947138.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,56t96CbnDEYQqbFiNuJz2mK1kW8qQk1HjSU7FykPRpq6vuVxUJT6tWz17vpBF2Mcuqqn2Rt3hXB7SZFk1tiMajni,1668838150,2022-11-19T06:09:10,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,7962148.211137,7954645.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,5Tv3dR6GyjWpBBetkdSRS2SKMQ7Xx8GizLPZFxNW7R8hASAcv3xty6JamAAVoZaHfBEEbpe6roeqCMaWXKiFSfyN,1668838150,2022-11-19T06:09:10,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1213,13486205.27856284,13484992.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,wUXpcZWgCEpgPnZdhDVqp6xFMHbvo9bdjzUVZzfWtYc16RKP9MrWvCXwrihyhaSX4L3AbaSeyWYw8xSexQunTGP,1668838149,2022-11-19T06:09:09,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1223,13487428.27856284,13486205.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,5cYUymDc6vNyq5tAfHvqyASFVKJonGC4EDPjMMK7WLS8cVWDjC2CW9ftrYstGNCxST4UzeEpm72gUamQ947k7t8e,1668838119,2022-11-19T06:08:39,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,7969649.211137,7962148.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,22q86xaVqppwNeoRfp5PoM1uPR78WAf87Wi6kmwzSZB7BwK4EmXaYPZvxD2RNQuNFkZURjx1ZhnKitZMTgAjdTyC,1668838119,2022-11-19T06:08:39,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13488638.27856284,13487428.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2Y5DqES2FpHuSJ1ZyZ9UBVKuUGv33butxNHzB4g1R2x6mBiDvx9V2bjuKdCMQGQacf3UEF9xZ5W3wSdF7Z7LR7eS,1668838064,2022-11-19T06:07:44,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,7984659.211137,7977156.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,4v5tCxWqPvmT9GTRjJDnqMtsc7pQNDQMDxFKLALvtLCTfhT4GHUEBdA9emmCw1962eLJ9sXVDfwSLWxYbjaNjzzY,1668838064,2022-11-19T06:07:44,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7507,7977156.211137,7969649.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,CAj7xR6bXKCiFFGqP9zfDT3pvzr8xwPXZb7ye2ZTzWwZ4oZ2qi7tB3GDq2pFScVMb8WUiuZfsdTRYSxaCBpZjax,1668838064,2022-11-19T06:07:44,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1223,13489861.27856284,13488638.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2AYURAYUDkDrjzSxso3Gq5srnYJVpRpc7XcwcfFHJq9RaXtcXoTPBKswaLcQ1hwoiQuQphwPZvHweL2Qj8zfaWqg,1668838058,2022-11-19T06:07:38,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1213,13491074.27856284,13489861.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2v1A13ChWR63iqL93XfyanxnK3ioc4a1DBwJhpwUG4DTKCCnUBToGYBwRj63bPMmovB4nz5J31UFNQv6QEnQkQk6,1668838049,2022-11-19T06:07:29,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-9500,13500574.27856284,13491074.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,woG6941h3tfuCFDi6mzhHnzmvaWiRJjKV8LCGYSdtfduhaMv4qMtPXjQsGt5b9q1xuh9iEvNKN9aazy9V6dWjYz,1668838030,2022-11-19T06:07:10,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,7992160.211137,7984659.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,53RfMeRMLNu9jFB2XFwZomq9NpTv8t8uMZD6wAUEdZTpJ9qQ2fZ5QL4wobUBckPL9R455AvdhkN2Jwe4epp51kEq,1668838030,2022-11-19T06:07:10,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13501784.27856284,13500574.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,4Cmn4SdvFCctUF1gcxbS8SBLoZz68aZbZmFWQSD4A8MWGxYd1D15cu5TWpzpS4iiEdAq5gWGBCZ7QKJmHBQH5A6i,1668837974,2022-11-19T06:06:14,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,7999663.211137,7992160.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,5UugwDNBCeKmmKWBxqkf6cR1vxcLGqUVwjnoB4EPvnkJNPCmvtK9mk3BhD2esJVgbY64KkERxa4u3vZcgFe4QUdf,1668837970,2022-11-19T06:06:10,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7507,8007170.211137,7999663.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,4AgEzPwiDhqTTdXPpBzB92bxwJgLBKT1YXkVMzLDPRbrcyj7Jw3Kms9dqiBSK4sqCrakY5i3yvBd6PHKpi72WbUJ,1668837969,2022-11-19T06:06:09,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1213,13502997.27856284,13501784.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,3i1ddcj4K9zFgPwmKaCrZ6kAJxBMb8wS3dxthaSr9qzQdaAmURubBSajJ7j5hkCsBXf3kGNLCSVPrGrN1ekqqse3,1668837969,2022-11-19T06:06:09,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1223,13504220.27856284,13502997.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,4haQE4z7mJs4Z2eV4t9f9SeA5uqVpqQ8HVndP6guvA7cC8toBiZsmYbFRS1bqJTfjhnM36C1PD2NF6qr3ukDNkh6,1668837929,2022-11-19T06:05:29,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,8014671.211137,8007170.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,3AU6x2R7tPCW9e8tHLudJLGcx7VbFQt6sEQZwxamL1beTfWrYMkhNAzHLTJwYfQY3tC5R13iPjyt6qn7jnD888DA,1668837929,2022-11-19T06:05:29,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13505430.27856284,13504220.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,5JnZY7bgNTrLNnUvV74iEHjwhHczR5HAbC3iLV3Xh5LCAbC6w7UcCYsLEaFfWk1ckXZBvrRjzWun4anPMG7Fg8Gm,1668837879,2022-11-19T06:04:39,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,8022174.211137,8014671.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,5ifY8x2fHJZBVXdAGjkkEu9LfS6hD2Z7xokKsFmYHwTYyTEBuAtEkmp1jcQeTV9p7pjaYChrWN8uvdoHDFP22Kv9,1668837879,2022-11-19T06:04:39,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1223,13506653.27856284,13505430.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,i26RUrkug15cBKR8PHNTda2wZuS59CCWy9NzpWe6PiDQq18L1C6VF2LUQqY8biQqKKAB3kxB576Bh1CCTZg1kLz,1668837874,2022-11-19T06:04:34,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7507,8029681.211137,8022174.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,3ypAikqpr7Dj1nGRKAmBzte9hR9hpNMGYd2NjWvyUyiYqnKe99MASD9aiGFLLCCqyUj8ZBKNtBF2f4SEiqxkZkLS,1668837874,2022-11-19T06:04:34,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1213,13507866.27856284,13506653.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,5gQWGDJTm1x79RmtNp2pNnKKmcN9kREt2h1da41a8XfqhFTm4wJrXjSsN8Ldum7ba1WjG1arKnKKdSemMnP4at3E,1668837839,2022-11-19T06:03:59,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7501,8037182.211137,8029681.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,U517PXk3G4sQitL7ULZ3wq8AzoCzgMSQi4kayATuY1ZEPV2jo3ynEqb6DpMwFYa1UgDQdmZSC8oYLVnhC7imxFj,1668837839,2022-11-19T06:03:59,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-1210,13509076.27856284,13507866.27856284,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,mS27QMrdzTXooa8unDRCayaBprukJuSXMdxVDGGdD3hDNTzKkDZkuLV6r5sGzgXZaxQmqRhtMNCcxkB4Kf7soCd,1668837784,2022-11-19T06:03:04,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-7503,8044685.211137,8037182.211137,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
SolTransfer,5Hww1Ykn7unk52hwknhQ84qX6JJzuDaFVgtNAUVfHVppHuREAyheuCzpsEdpMo1T5XNhJqkC3LpMQ3vWJHgyMrMR,1695440519,2023-09-23T03:41:59,0.000005,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,2.3e-8
SolTransfer,71NERbgJzVmhDkJi9mpu8AVaJsDJRGWvJwaqtS4MQQGeJdNbHTU4wLXAwVSDAR7wtqtrSP2bHdsUi5dcqjjFbp8,1695440501,2023-09-23T03:41:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,G3eDNCpfrEioUznXForMACnUEZ2487wwe8Q4x3vhkFsi,1.202726
SolTransfer,XYm2XyJbFzaDcdehdRAoMHvBUWKmoE4yRhzr53TEi8CvjUdEsitiyn1AXxAk83oa1FfaqUGjSc7D12vSBJNjsoD,1695438846,2023-09-23T03:14:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,32FAjGuH25HhAnhbZhsTUw6nirJZRrUZe17QkQcGSENB,60.246141
SolTransfer,mThFdDBpWcZHhXwjenuhDfbXiDeFBrQWhoenxWUyfEqKoqZHNJYXVJeJ9ZQiSWv3LaxqfHmwEKzsWjj9Bg3jeB7,1695438728,2023-09-23T03:12:08,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,Fuw88NGV1hr4BfQXmixRw7gAPJaF2Mc4b6P4zgP2tXCV,1.286903
SolTransfer,2a72PdgJK39ZBM8eefpWkFwbFGhSTevmYJK4W2DMXAoCgckceQMbf4R2PGG7P6gaWxpujNRpmUZWFuBtsEujyqU6,1695438646,2023-09-23T03:10:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5qKzrDX23GfQeNHbGd1uAjwdm8cR8JGwhPPyYrFKSX2w,2.352786
SolTransfer,3Q4ZtCsXSWCD7HZK7GDacq8Mha9zBJ6KoSXtuXxiNT3VH4qLViLfe5fPA4KFqZcrb2MabGsKKg7F5SLGuEkog1TA,1695438092,2023-09-23T03:01:32,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,E9VLsQeRPkMxC5yvo4zN7ijgoGmBCFZ2wHFmXMFTbft3,0.2
SolTransfer,4JCvn8es1TccAEzp5Z5QzLcf7GsAupgutWHvyJvYn4ZsM7DYCs4qFKb9ZNBFHHWjRjEb4kSy1Nvjg3i7ejUcqBqx,1695434866,2023-09-23T02:07:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,4HJZ3CQCobryHxxHpXYEJKNXZPFZykrhdqitHx7XRB3t,1.032567
SolTransfer,379VWDBG6zSoygvGvdeVirhuSzTfQqfhc4BTb5mtpKMhTDjhtsDLDM2cuQjoBFLfvCuNRr7WucnuXJ3MaSF3aVrw,1695434637,2023-09-23T02:03:57,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5GpwU1V6FMpvBvyge63tgzj8JU27JzFN4uSZqiaqjigN,0.732102
SolTransfer,3dF8jYXLog1t1ij9Equwa3omjassg8x8ewrjmmtY1rhe6xyHcFmkEbSSvJKZUZEGGUaWinKcUVE4eCx8hyTMmN8d,1695432311,2023-09-23T01:25:11,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,AmbH6GMzY2vMuePxqLJZr1NGzpRboXHVqXMhmd8edT4C,0.861348
SolTransfer,44YyhufRJJwSVjeAKYXaKBxvkhLtocD7gG3ELLAGZ1MF94ruXfyq1RGykkmWZ8zwB4op2VmjEjj7AnBXVCDxvaiY,1695423361,2023-09-22T22:56:01,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,81SZZyPqWJmE8DTEDWnXBdeWQ4yKs6kAzbBZ7Amvqtzm,0.004082
SolTransfer,2tXUKanJDGy9XcJMKMrqNet79mqEJAgWpjeXs1YE5fL9ad6sb93rYNq3gCAuYFgduyzLtdvmKUvDpnmtmr57xsnJ,1695422191,2023-09-22T22:36:31,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,RBKRMaxk1o9cPPvCCawmoC9ptxDk2BGJEZ9tZEd78kk,14.933591344
SolTransfer,wHYTp1NBX72NAhQjKmB2bFLWRgqGkEuhLEre3EMJMbQSX4rKB6nfyicQcTCkwJN6vZdQFxDjwGLbcWJfPV2Rqit,1695421871,2023-09-22T22:31:11,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5DL5toroL7nTfPu2qkjFAie6uAkgJCmAQWFeJCAiaM9B,0.413273
SolTransfer,58owTzAP9xHtn9uEv464sVSLChQEQjWE2s6of96fpnL2DeGqZyy518DBneAdxSaW9tFUNbPZ5n7ytCgW8KZ5uyWq,1695420877,2023-09-22T22:14:37,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,RBKRMaxk1o9cPPvCCawmoC9ptxDk2BGJEZ9tZEd78kk,5.515905656
SolTransfer,2UN6cBKPR1iG1J5ZWJpcjqSia7EHb8D6JU2DNkyjQeuFbtERrSXWfepGzpLNRw3uzaVUJhnSoRmdoUG27B2AvKVi,1695420781,2023-09-22T22:13:01,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,9c7JY3BPvGLyX8ki5LoUiSByo5cejjwbcacFMAUrzPvM,94.1397
SolTransfer,4PABXVAgXnGrYfoaxXcK2aSCMq8tCkKc7pTe8kWFJAs7CeNYwCECtYC1VovYnSNkEbJNHqfKcFBPnS1XH4dsMv5s,1695419691,2023-09-22T21:54:51,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,8fQP4MqJjxHEMUGTmA3iG3Gqnp2w2PtgTYHMdAwpFakS,673.726339
SolTransfer,2dem1XhRgaRjcVRDcBqGvZjuCpgWTv4HrpvVws1XLsP3nMtooYc67QcDVMQiM3T5s1LUtUaibLHgBwviEDtwvWyx,1695416856,2023-09-22T21:07:36,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6FTe4KNQw4hyFuxaufX4do3bmWMUr3Xh2A2qALVP5CC1,2.048544
SolTransfer,4LfKzJyxFyCmPF65HVF2DdEtXUDg5rT3XsYT1qHbK5LKdrWRofV85JrbWcaauHkbYoASTkTxzLQN1scBfJ1ETKZc,1695412906,2023-09-22T20:01:46,0.00001,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,CFATy5hmHLpiEdy9HgHFGzUPYFckQgBdwAUrP6xc3jKq,8700
SolTransfer,4W6bfBAhmSk5o7zquTfDp8NwhztV1qqz5qRQC9FU6HhPeGrnaQDUg1UoRKeAW7vPoH3i66x3uTUdffxvcB4BRmMK,1695410721,2023-09-22T19:25:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DYKX64cUXEadU83F3iM9QVWMjTuWW1Jk8WLaeh48gtnS,5.105505
SolTransfer,61DSupfci2TzkwvywXdCBt7rGJk1ExHt83mMZA3myhGyyYpRQdp6DLjz9XgrgW2nDPMDYSrBwokuoXrwB3SLK1T3,1695410592,2023-09-22T19:23:12,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,3Njc2nfe6AkXxrHWpdQJoGkqX1dKsaH3K2aBX9QknL35,70.380083
SolTransfer,4WVVx88XPSdU79um1EPLqi5CJCm8Mx6EspzhmmJSoruX46ksBXpwomXixnwLdD7x97iGf2dx75KYhju7QRNojYov,1695410377,2023-09-22T19:19:37,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DZfTKmqQQD9NFDYXHVmteHUfe2YNukCAxH68LP1yYDVc,250
SolTransfer,5cWehp3kTCySp8KXi3EuRd1eGnqUrJxBunUAX8XadhmeiMDpU9KtScTgfKXT2fazLvspWVREH2rLPF38sPvrEdFF,1695410336,2023-09-22T19:18:56,0.000005,,,,,,,Solana,SOL,D85sCPqpLwQatupyDPsfJnNpj4wCEt5xWcpyW2rS5F1e,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,19050.336595
SolTransfer,5p97MZMtu5omRtriyBYngCxuv1p76gBH6FLXWfAHpRgXpavwBWNNucpA5ZCDVc22WkzBnCETsnB4n1FRZkKh9s2D,1695408501,2023-09-22T18:48:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,8AJurfJf3mju8gnEv81Q7LW7BAKBeWyewirS9WKZ2MtK,51.95888168
SolTransfer,3hRwt8VfMDcs77Faoso4QdquwpXi66HUSbx8Tz2adY8UkVGBb3uRHjQ788kmPvVgRRvLcE2pGNTeXYiMmhjzVkDH,1695407776,2023-09-22T18:36:16,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,2o55q7T2qQRZz9SCi52baj13J1spvyrCnyVEW3FbFHrB,1
SolTransfer,Q6KiU5nQ7tWb1oNhauPW19HSZSne57MFCzZTsDPJbrUYiP8cNWm5hwXxv8mTCLYA14mNbDGGf1xXPPMU212WAig,1695406175,2023-09-22T18:09:35,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6NztdFuEc2zx6sM7dr5HNpgpLit39y6uJfcRJia3HLMU,0.656578
SolTransfer,5NKNFUxytzkR8UECXKJq5veVQjcu6NmXjoF6ssMMXuaZuisgNErx5wZgP937zAa9uTz2oDAH1zYKWNUyR4yEmDua,1695405196,2023-09-22T17:53:16,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,ERA4mtytR7YXTN97URBhNqRPN4MicAeVtjnTN6SahAW8,2.222392
SolTransfer,3w3uQrcPkHz82i9W6xxZk3ZW7Wt1K5Z3fPPw5oJhnzhGqfzKLRTBfosApAtqXDMqveoGFR5u6XGERgiDhjAaVEWG,1695405192,2023-09-22T17:53:12,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,Ajdcm22UnMgoxvLYRWA2gP5EBPwvHbNvrXoUH5wQuFp3,14.922478
